Area_Code,Area_Type,Area_Name,Gender,Age,measure,Date,Value
E09000009,lacu,Ealing,Male,Age unknown (clerical claims),Claimant count,Nov-23,0
E09000009,lacu,Ealing,Male,Age unknown (clerical claims),Claimant count,Dec-23,0
E09000009,lacu,Ealing,Male,Age unknown (clerical claims),Claimant count,Jan-24,0
E09000009,lacu,Ealing,Male,Age unknown (clerical claims),Claimant count,Feb-24,0
E09000009,lacu,Ealing,Male,Age unknown (clerical claims),Claimant count,Mar-24,0
E09000009,lacu,Ealing,Male,Age unknown (clerical claims),Claimant count,Apr-24,0
E09000009,lacu,Ealing,Male,Age unknown (clerical claims),Claimant count,May-24,0
E09000009,lacu,Ealing,Male,Age unknown (clerical claims),Claimant count,Jun-24,0
E09000009,lacu,Ealing,Male,Age unknown (clerical claims),Claimant count,Jul-24,0
E09000009,lacu,Ealing,Male,Age unknown (clerical claims),Claimant count,Aug-24,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Aug-21,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Sep-21,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Oct-21,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Nov-21,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Dec-21,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Jan-22,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Feb-22,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Mar-22,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Apr-22,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,May-22,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Jun-22,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Jul-22,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Aug-22,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Sep-22,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Oct-22,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Nov-22,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Dec-22,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Jan-23,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Feb-23,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Mar-23,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Apr-23,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,May-23,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Jun-23,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Jul-23,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Aug-23,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Sep-23,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Oct-23,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Nov-23,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Dec-23,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Jan-24,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Feb-24,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Mar-24,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Apr-24,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,May-24,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Jun-24,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Jul-24,0
E09000010,lacu,Enfield,Male,Age unknown (clerical claims),Claimant count,Aug-24,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Aug-21,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Sep-21,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Oct-21,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Nov-21,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Dec-21,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Jan-22,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Feb-22,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Mar-22,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Apr-22,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,May-22,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Jun-22,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Jul-22,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Aug-22,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Sep-22,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Oct-22,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Nov-22,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Dec-22,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Jan-23,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Feb-23,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Mar-23,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Apr-23,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,May-23,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Jun-23,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Jul-23,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Aug-23,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Sep-23,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Oct-23,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Nov-23,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Dec-23,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Jan-24,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Feb-24,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Mar-24,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Apr-24,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,May-24,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Jun-24,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Jul-24,0
E09000011,lacu,Greenwich,Male,Age unknown (clerical claims),Claimant count,Aug-24,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Aug-21,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Sep-21,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Oct-21,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Nov-21,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Dec-21,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Jan-22,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Feb-22,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Mar-22,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Apr-22,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,May-22,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Jun-22,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Jul-22,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Aug-22,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Sep-22,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Oct-22,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Nov-22,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Dec-22,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Jan-23,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Feb-23,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Mar-23,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Apr-23,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,May-23,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Jun-23,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Jul-23,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Aug-23,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Sep-23,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Oct-23,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Nov-23,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Dec-23,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Jan-24,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Feb-24,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Mar-24,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Apr-24,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,May-24,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Jun-24,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Jul-24,0
E09000012,lacu,Hackney,Male,Age unknown (clerical claims),Claimant count,Aug-24,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Aug-21,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Sep-21,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Oct-21,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Nov-21,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Dec-21,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Jan-22,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Feb-22,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Mar-22,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Apr-22,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,May-22,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Jun-22,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Jul-22,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Aug-22,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Sep-22,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Oct-22,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Nov-22,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Dec-22,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Jan-23,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Feb-23,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Mar-23,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Apr-23,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,May-23,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Jun-23,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Jul-23,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Aug-23,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Sep-23,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Oct-23,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Nov-23,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Dec-23,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Jan-24,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Feb-24,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Mar-24,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Apr-24,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,May-24,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Jun-24,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Jul-24,0
E09000013,lacu,Hammersmith and Fulham,Male,Age unknown (clerical claims),Claimant count,Aug-24,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Aug-21,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Sep-21,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Oct-21,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Nov-21,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Dec-21,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Jan-22,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Feb-22,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Mar-22,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Apr-22,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,May-22,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Jun-22,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Jul-22,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Aug-22,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Sep-22,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Oct-22,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Nov-22,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Dec-22,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Jan-23,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Feb-23,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Mar-23,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Apr-23,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,May-23,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Jun-23,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Jul-23,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Aug-23,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Sep-23,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Oct-23,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Nov-23,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Dec-23,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Jan-24,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Feb-24,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Mar-24,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Apr-24,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,May-24,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Jun-24,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Jul-24,0
E09000014,lacu,Haringey,Male,Age unknown (clerical claims),Claimant count,Aug-24,0
E09000015,lacu,Harrow,Male,Age unknown (clerical claims),Claimant count,Aug-21,0
E09000015,lacu,Harrow,Male,Age unknown (clerical claims),Claimant count,Sep-21,0
E09000015,lacu,Harrow,Male,Age unknown (clerical claims),Claimant count,Oct-21,0
E09000015,lacu,Harrow,Male,Age unknown (clerical claims),Claimant count,Nov-21,0
E09000015,lacu,Harrow,Male,Age unknown (clerical claims),Claimant count,Dec-21,0
E09000015,lacu,Harrow,Male,Age unknown (clerical claims),Claimant count,Jan-22,0
E09000015,lacu,Harrow,Male,Age unknown (clerical claims),Claimant count,Feb-22,0
E09000015,lacu,Harrow,Male,Age unknown (clerical claims),Claimant count,Mar-22,0
E09000015,lacu,Harrow,Male,Age unknown (clerical claims),Claimant count,Apr-22,0
E09000015,lacu,Harrow,Male,Age unknown (clerical claims),Claimant count,May-22,0
